,0
189,-825.7370726498204
190,-885.8243854999201
191,-201.6044623862348
192,-831.7245104523031
193,765.6469920480637
194,583.1522952618388
195,604.5116278018097
196,279.3637634568954
197,1243.884960144138
198,1795.9031113518959
199,1638.5292847818287
200,1884.627404716447
201,2335.90134886909
202,2811.850316671997
203,1975.8949627986012
204,3058.8036077033103
205,3421.364423369842
206,4511.971086951307
207,3777.6610072281014
208,3569.090364333595
209,3924.5486910206255
210,3002.6979783321326
211,3810.4899267974833
212,4324.463142410135
213,3558.162415235749
214,4159.121072696052
215,3574.6516643250934
216,4435.4302269728305
217,3537.5918563209057
218,3326.772475221618
219,3759.3601372703674
220,4176.381951956159
221,3057.6291743472807
222,2343.6449428604114
223,2668.401774971386
224,1809.9419399356907
225,1153.638465776573
226,1967.4208173165164
227,1755.2609728657508
228,666.7317154392163
229,761.4281364641422
230,401.1043771758249
231,1366.7635116400925
232,1218.7831506566376
233,-97.38324884935787
234,-52.085421994482715
235,-922.7005841529008
236,-1625.0235252239386
237,-1224.0524877480243
238,-1966.3319238776533
239,-2350.3212211124232
240,-2018.3699322771213
241,-2573.260115893663
242,-2770.965792378474
243,-3134.336942919223
244,-3327.9377023936963
245,-2403.1982144785343
246,-2949.4108813227176
247,-3320.2242483363752
248,-3794.0389516258238
249,-3240.911301973262
250,-4006.2448381585427
251,-3606.4928007727917
252,-4286.482548298882
253,-4716.119937768674
254,-4182.763099896661
255,-4188.925513558727
256,-4260.642601982984
257,-3180.5579264459675
258,-3953.7574315628426
259,-3747.07194539987
260,-3661.2745585834323
261,-3286.2125680217605
262,-4347.813551668958
263,-2826.5278088234727
264,-2870.013018506983
265,-3242.69205660799
266,-2445.43829339177
267,-1635.3766335180226
268,-1545.2454096364568
269,-775.1053599329612
270,-970.0973346969095
271,276.039383261911
272,-384.5042529042602
273,-367.3408757060531
274,353.6293178881892
275,1135.5937450791055
276,950.7750195836627
277,2097.121228779908
278,2109.6599516979136
279,2165.3776447318673
280,1752.209811329351
281,2546.8660794134375
282,2079.1299277275484
283,3104.571823012055
284,3999.3491091794663
285,2690.111584007942
286,4007.2695738039747
287,3143.405145864049
288,3203.4068315812137
289,3470.6785894392096
290,4971.050182883551
291,4033.047462961404
292,3334.144381527229
293,4925.039205338286
294,3276.7585116952223
295,3092.752751474833
296,3853.811568250404
297,4311.4154233188265
298,3568.551138591303
299,4001.382403698349
300,3537.1140021664814
301,2821.245111459587
302,2752.4866094154368
303,3150.1435124683762
304,3193.2932292092737
305,1930.0216275324867
306,994.4222102464782
307,2062.596260283713
308,1709.9534846667232
309,1513.7768925564812
310,229.79222666996964
311,816.7648512882552
312,106.68856772524113
313,-658.9113310825142
314,-770.3585514585812
315,-779.0907788701136
316,-1377.6214280055603
317,-2212.4660811037993
318,-719.4815181340977
319,-2993.9820772138264
320,-2212.9206033276346
321,-2707.4518219795104
322,-2273.5819775501923
323,-2796.655538736129
324,-3153.793554409727
325,-2895.814278347493
326,-3267.3605709548424
327,-2864.2307393388564
328,-3465.0498660867647
329,-3693.0357678890828
330,-3532.4260377005567
331,-5328.043373195524
332,-3394.8529220379214
333,-4281.493429652929
334,-4329.534375401096
335,-4085.0858538212437
336,-4608.397963350522
337,-3559.7945987367034
338,-4055.693748692568
339,-3654.9935969635053
340,-3601.299009174191
341,-3421.313485759985
342,-3101.6727922883733
343,-2263.5605358982734
344,-1237.6891934990147
345,-1656.1966297136087
346,-2341.890052243976
347,-2622.42617278843
348,-1279.0614826232388
349,-1008.968208692213
350,-471.7777985205054
351,-358.5794127213404
352,-372.3346023768793
353,246.99827819621157
354,376.65446711959794
355,271.520157877932
356,1518.8614226454586
357,2291.6691597706867
358,1015.1871754908066
359,2039.2282871627967
360,2212.4157840350053
361,3655.31198638953
362,3505.9990504247953
363,4087.9922123755186
364,3934.6036998108
365,3609.6517273345703
366,3813.644628590927
367,3969.0995086159887
368,3166.096992381942
369,4824.7578353052395
370,3941.664380786773
371,3399.9032948405466
372,4536.751541907566
373,3861.4039051976274
374,4144.2230086542695
375,3437.7772035064977
376,3715.585326931587
377,4086.065746520603
378,3557.8679247108057
379,2838.7826108528316
380,3611.89421756913
381,3924.0396871949947
382,2933.7334161288604
383,2139.596684736972
384,2500.6041898129342
385,2567.247147534889
386,1912.3373976868377
387,1116.2391514121387
388,1058.2558580712598
389,1440.568732694488
390,223.58567822368497
391,296.26824625291636
392,143.6091212127442
393,-345.5368828279908
394,259.94775320389624
395,-1068.3505827004687
396,-1047.5311358087708
397,-730.806818945647
398,-1421.0030320510891
399,-2755.1355738976918
400,-2924.626346472646
401,-2676.7499507757652
402,-3154.3778925220026
403,-3998.958632025035
404,-3675.2428065014496
405,-3190.549551299324
406,-2530.0050616085864
407,-3061.9474942876163
408,-3473.90249994349
409,-3277.853693890042
410,-4247.109330807989
411,-3716.5274642096438
412,-3553.796834254485
413,-3709.7678429070443
414,-3641.5560801819156
415,-3333.985863147612
416,-3966.0889445918865
417,-4845.107296750476
418,-3969.4541904415596
419,-3463.896158561023
420,-3906.6920275692446
421,-3318.6628506731536
422,-2695.267882121973
423,-3551.1852383535997
424,-3725.6199861156056
425,-1695.8995341373834
426,-2207.452986244118
427,-1410.2532265248594
428,-393.15560038916385
429,-1366.1517502377983
430,318.9996509484997
431,-692.9459918735504
432,-448.3581594540602
433,-512.2858416753113
434,1081.9552298166636
435,1366.9434940308354
436,1523.9375658823626
437,1444.3317156454755
438,2526.6402930476966
439,2558.125194270838
440,2334.3003986655713
441,2717.137558599806
442,3344.625844300243
443,2391.686781842127
444,3074.9133830789215
445,3590.918823378778
446,3446.6791378683274
447,4000.942916774213
448,3701.4838045701717
449,4428.040298650656
450,3853.5778363322647
451,3292.7313404211477
452,3855.3323628034063
453,4161.967320557538
454,3757.064124594118
455,3702.9149767418307
456,3182.868255657563
457,3852.4166726246785
458,3482.6749251005303
459,2999.18344654134
460,3626.3898768824515
461,3040.969586195192
462,3117.1564774211733
463,1813.284529613459
464,2372.6178111518398
465,2623.6538076690877
466,1470.5205891585686
467,1534.0383168035644
468,1031.328122684244
469,499.7673281412158
470,-212.77526679686412
471,513.5183947936921
472,-355.3844296293074
473,-437.6169153676502
474,6.72902767358994
475,-1932.5786827444908
476,-2032.4035093141263
477,-1878.9583558691133
478,-1705.332084875907
479,-1603.44455875629
480,-2604.0648852654203
481,-2594.1683355710984
482,-2817.802652049495
483,-3072.8990091101123
484,-3339.559593638622
485,-3001.9448728992866
486,-3708.652901243285
487,-2930.8507276267774
488,-3433.7177644910244
489,-4432.622584078454
490,-3951.1171503935284
491,-3559.6122130174153
492,-3537.4691732087185
493,-3599.8635080908844
494,-4363.041236151098
495,-4460.207355926256
496,-2288.309854804873
497,-3303.5226510984317
498,-3872.895778453006
499,-2860.873295547907
500,-3418.762147326955
501,-2887.071982578707
502,-3169.0829425010324
503,-2295.540797661766
504,-1621.5096199215357
505,-1630.9280630345634
506,-1413.3234858171093
507,-967.8332255788039
508,-2254.153598499416
509,-1097.3540197993366
510,-98.4603459394367
511,-611.7631297235907
512,95.0989949986168
513,-468.6857562860951
514,-195.03541127721667
515,1178.8721180841349
516,745.6680411909891
517,1762.646906804433
518,2587.6836503303625
519,2549.81496083523
520,1576.9513006608508
521,3170.372312092747
522,3212.04222719638
523,2113.030787322558
524,2651.6883014238024
525,3349.1871647554144
526,3163.422062047055
527,3238.625072481373
528,4229.36104735825
529,4466.178154796797
530,3747.0844483826045
531,3999.240601941661
532,4139.001243368043
533,3408.2370366737146
534,4389.95143484796
535,3863.3922947622978
536,4063.2269044137333
537,3679.988096915265
538,3638.5223546377447
539,3609.45305221143
540,3261.8517065622755
541,3534.4471538172193
542,2005.6823546311243
543,2048.7754292425257
544,2147.641657596974
545,1791.614534517764
546,2314.1195420927424
547,1547.0357233152338
548,2042.6653939955029
